datetime,cloud cover,wind speed,temperature,humidity,icon,precipitation,temperature(C)
2019-01-06 04:48:05,0.99,5.5,42.41,0.82,cloudy,0,
2019-01-06 04:51:05,0.99,5.49,42.38,0.83,cloudy,0,
2019-01-06 04:54:06,0.99,5.48,42.35,0.83,cloudy,0,
2019-01-06 04:57:05,0.99,5.47,42.32,0.83,cloudy,0,
2019-01-06 05:00:05,0.99,5.46,42.29,0.83,cloudy,0,
2019-01-06 05:03:06,0.99,5.46,42.2,0.83,cloudy,0,
2019-01-06 05:06:05,0.98,5.45,42.12,0.83,cloudy,0,
2019-01-06 05:09:04,0.98,5.45,42.03,0.83,cloudy,0,
2019-01-06 05:12:05,0.98,5.44,41.95,0.84,cloudy,0,
2019-01-06 05:15:05,0.98,5.44,41.86,0.84,cloudy,0,
2019-01-06 05:18:06,0.98,5.43,41.78,0.84,cloudy,0,
2019-01-06 05:21:05,0.98,5.43,41.69,0.84,cloudy,0,
2019-01-06 05:24:05,0.98,5.42,41.6,0.84,cloudy,0,
2019-01-06 05:27:05,0.97,5.42,41.52,0.84,cloudy,0,
2019-01-06 05:30:04,0.97,5.42,41.43,0.84,cloudy,0,
2019-01-06 05:33:05,0.97,5.42,41.35,0.85,cloudy,0,
2019-01-06 05:36:05,0.97,5.26,39.71,0.84,cloudy,0,
2019-01-06 05:39:05,0.97,5.25,39.56,0.84,cloudy,0,
2019-01-06 05:42:05,0.97,5.24,39.41,0.84,cloudy,0,
2019-01-06 05:45:06,0.97,5.23,38.57,0.87,cloudy,0,
2019-01-06 05:48:05,1,5.85,42.18,0.82,cloudy,0,
2019-01-06 05:51:05,1,5.84,42.16,0.82,cloudy,0,
2019-01-06 05:54:05,1,5.83,42.14,0.82,cloudy,0,
2019-01-06 05:57:05,1,5.82,42.12,0.82,cloudy,0,
2019-01-06 06:00:05,1,5.81,42.1,0.82,cloudy,0,
2019-01-06 06:03:05,1,5.8,41.92,0.82,cloudy,0,
2019-01-06 06:06:06,1,5.91,41.93,0.82,cloudy,0,
2019-01-06 06:09:06,1,5.9,41.81,0.82,cloudy,0,
2019-01-06 06:12:05,1,5.9,41.68,0.82,cloudy,0,
2019-01-06 06:15:04,1,5.89,41.56,0.83,cloudy,0,
2019-01-06 06:18:06,1,5.89,41.44,0.83,cloudy,0,
2019-01-06 06:21:05,1,5.88,41.32,0.83,cloudy,0,
2019-01-06 06:24:06,1,5.88,41.2,0.83,cloudy,0,
2019-01-06 06:27:06,1,5.88,41.08,0.83,cloudy,0,
2019-01-06 06:30:05,1,5.87,40.96,0.83,cloudy,0,
2019-01-06 06:33:05,1,5.87,40.84,0.83,cloudy,0,
2019-01-06 06:36:05,1,5.87,40.59,0.84,cloudy,0,
2019-01-06 06:39:04,1,5.86,40.46,0.84,cloudy,0,
2019-01-06 06:42:05,1,5.86,40.34,0.84,cloudy,0,
2019-01-06 06:45:05,1,5.86,40.21,0.84,cloudy,0,
2019-01-06 06:48:05,1,5.77,41.75,0.83,cloudy,0,
2019-01-06 06:51:06,0.99,5.78,41.72,0.83,cloudy,0,
2019-01-06 06:54:05,0.99,5.78,41.68,0.84,cloudy,0,
2019-01-06 06:57:05,0.99,5.79,41.89,0.83,cloudy,0,
2019-01-06 07:00:05,0.99,5.8,41.86,0.83,cloudy,0,
2019-01-06 07:03:06,0.99,5.68,41.74,0.83,cloudy,0,
2019-01-06 07:06:06,0.99,5.57,41.62,0.83,cloudy,0,
2019-01-06 07:09:05,0.99,5.47,41.5,0.83,cloudy,0,
2019-01-06 07:12:05,0.99,5.38,41.38,0.83,cloudy,0,
2019-01-06 07:15:06,0.99,5.3,41.26,0.84,cloudy,0,
2019-01-06 07:18:05,0.99,5.23,41.14,0.84,cloudy,0,
2019-01-06 07:21:05,0.99,5.17,41.02,0.84,cloudy,0,
2019-01-06 07:24:06,0.99,5.13,40.9,0.84,cloudy,0,
2019-01-06 07:27:05,0.99,5.09,40.78,0.84,cloudy,0,
2019-01-06 07:30:05,0.99,5.07,40.66,0.84,cloudy,0,
2019-01-06 07:33:06,0.99,5.06,40.54,0.85,cloudy,0,
2019-01-06 07:36:05,0.99,5.06,40.17,0.85,cloudy,0,
2019-01-06 07:39:06,0.99,5.07,40.05,0.86,cloudy,0,
2019-01-06 07:42:05,0.99,5.09,39.94,0.86,cloudy,0,
2019-01-06 07:45:05,0.99,5.37,42.1,0.83,cloudy,0,
2019-01-06 07:48:05,0.99,5.43,42.05,0.83,cloudy,0,
2019-01-06 07:51:04,0.99,5.5,42,0.83,cloudy,0,
2019-01-06 07:54:05,0.99,5.58,41.95,0.83,cloudy,0,
2019-01-06 07:57:05,0.99,5.67,41.89,0.83,cloudy,0,
2019-01-06 08:00:05,0.99,5.76,41.84,0.83,cloudy,0,
2019-01-06 08:03:05,0.99,5.75,41.73,0.83,cloudy,0,
2019-01-06 08:06:06,0.99,5.73,41.62,0.84,cloudy,0,
2019-01-06 08:09:06,0.99,5.72,41.51,0.84,cloudy,0,
2019-01-06 08:12:05,0.99,5.71,41.4,0.84,cloudy,0,
2019-01-06 08:15:05,0.99,5.71,41.29,0.84,cloudy,0,
2019-01-06 08:18:06,0.98,5.7,41.17,0.84,cloudy,0,
2019-01-06 08:21:05,0.98,5.69,41.06,0.85,cloudy,0,
2019-01-06 08:24:05,0.98,5.69,40.95,0.85,cloudy,0,
2019-01-06 08:27:04,0.98,5.69,40.84,0.85,cloudy,0,
2019-01-06 08:30:05,0.98,5.69,40.73,0.85,cloudy,0,
2019-01-06 08:33:05,0.98,5.69,40.62,0.85,cloudy,0,
2019-01-06 08:36:05,0.98,5.7,40.51,0.86,cloudy,0,
2019-01-06 08:39:05,0.98,5.7,40.39,0.86,cloudy,0,
2019-01-06 08:42:05,0.98,5.71,40.28,0.86,cloudy,0,
2019-01-06 08:45:05,0.98,5.72,40.17,0.86,cloudy,0,
2019-01-06 08:48:05,0.92,6.69,42.51,0.82,partly-cloudy-day,0,
2019-01-06 08:51:05,0.92,6.73,42.47,0.82,partly-cloudy-day,0,
2019-01-06 08:54:05,0.92,6.78,42.43,0.82,partly-cloudy-day,0,
2019-01-06 08:57:05,0.92,6.83,42.38,0.82,partly-cloudy-day,0,
2019-01-06 09:00:05,0.92,6.88,42.34,0.83,partly-cloudy-day,0,
2019-01-06 09:03:05,0.92,6.84,42.25,0.83,partly-cloudy-day,0,
2019-01-06 09:06:05,0.92,6.81,42.16,0.83,partly-cloudy-day,0,
2019-01-06 09:09:05,0.92,6.77,42.07,0.83,partly-cloudy-day,0,
2019-01-06 09:12:06,0.92,6.74,41.99,0.83,partly-cloudy-day,0,
2019-01-06 09:15:05,0.92,6.7,41.9,0.84,partly-cloudy-day,0,
2019-01-06 09:18:05,0.92,6.67,41.81,0.84,partly-cloudy-day,0,
2019-01-06 09:21:05,0.92,6.64,41.72,0.84,partly-cloudy-day,0,
2019-01-06 09:24:05,0.92,6.6,41.63,0.84,partly-cloudy-day,0,
2019-01-06 09:27:05,0.92,6.57,41.54,0.84,partly-cloudy-day,0,
2019-01-06 09:30:06,0.92,6.54,41.45,0.85,partly-cloudy-day,0,
2019-01-06 09:33:06,0.92,6.5,41.36,0.85,partly-cloudy-day,0,
2019-01-06 09:36:05,0.92,6.47,41.28,0.85,partly-cloudy-day,0,
2019-01-06 09:39:05,0.92,6.44,41.19,0.85,partly-cloudy-day,0,
2019-01-06 09:42:05,0.92,6.41,41.1,0.86,partly-cloudy-day,0,
2019-01-06 09:45:06,0.92,6.38,41.01,0.86,partly-cloudy-day,0,
2019-01-06 09:48:05,0.87,5.54,42.61,0.85,partly-cloudy-day,0,
2019-01-06 09:51:05,0.87,5.54,42.6,0.85,partly-cloudy-day,0,
2019-01-06 09:54:06,0.87,5.54,42.59,0.85,partly-cloudy-day,0,
2019-01-06 09:57:05,0.87,5.54,42.58,0.85,partly-cloudy-day,0,
2019-01-06 10:00:05,0.87,5.54,42.56,0.86,partly-cloudy-day,0,
2019-01-06 10:03:06,0.87,5.54,42.53,0.86,partly-cloudy-day,0,
2019-01-06 10:06:05,0.87,5.53,42.5,0.86,partly-cloudy-day,0,
2019-01-06 10:09:05,0.87,5.52,42.46,0.86,partly-cloudy-day,0,
2019-01-06 10:12:05,0.88,5.51,42.43,0.86,partly-cloudy-day,0,
2019-01-06 10:15:05,0.88,5.5,42.4,0.86,partly-cloudy-day,0,
2019-01-06 10:18:06,0.88,5.5,42.36,0.86,partly-cloudy-day,0,
2019-01-06 10:21:05,0.88,5.49,42.33,0.86,partly-cloudy-day,0,
2019-01-06 10:24:05,0.88,5.48,42.3,0.86,partly-cloudy-day,0,
2019-01-06 10:27:05,0.88,5.48,42.26,0.86,partly-cloudy-day,0,
2019-01-06 10:30:05,0.88,5.47,42.23,0.86,partly-cloudy-day,0,
2019-01-06 10:33:04,0.88,5.47,42.19,0.86,partly-cloudy-day,0,
2019-01-06 10:36:05,0.88,5.47,42.16,0.86,partly-cloudy-day,0,
2019-01-06 10:39:05,0.88,5.46,42.13,0.86,partly-cloudy-day,0,
2019-01-06 10:42:05,0.88,5.46,42.09,0.86,partly-cloudy-day,0,
2019-01-06 10:45:05,0.88,5.46,42.06,0.86,partly-cloudy-day,0,
2019-01-06 10:48:05,0.75,6.69,44.82,0.81,partly-cloudy-day,0,
2019-01-06 10:51:05,0.75,6.68,44.85,0.81,partly-cloudy-day,0,
2019-01-06 10:54:06,0.75,6.66,44.87,0.81,partly-cloudy-day,0,
2019-01-06 10:57:05,0.75,6.65,44.89,0.81,partly-cloudy-day,0,
2019-01-06 11:00:06,0.75,6.64,44.92,0.81,partly-cloudy-day,0,
2019-01-06 11:03:05,0.75,6.61,44.89,0.81,partly-cloudy-day,0,
2019-01-06 11:06:05,0.75,6.58,44.86,0.81,partly-cloudy-day,0,
2019-01-06 11:09:06,0.75,6.55,44.83,0.81,partly-cloudy-day,0,
2019-01-06 11:12:05,0.75,6.52,44.8,0.81,partly-cloudy-day,0,
2019-01-06 11:15:05,0.75,6.5,44.77,0.81,partly-cloudy-day,0,
2019-01-06 11:18:05,0.75,6.47,44.74,0.81,partly-cloudy-day,0,
2019-01-06 11:21:05,0.75,6.44,44.71,0.81,partly-cloudy-day,0,
2019-01-06 11:24:05,0.75,6.41,44.68,0.81,partly-cloudy-day,0,
2019-01-06 11:27:07,0.75,6.39,44.65,0.81,partly-cloudy-day,0,
2019-01-06 11:30:07,0.75,6.36,44.63,0.81,partly-cloudy-day,0,
2019-01-06 11:33:06,0.75,6.33,44.6,0.81,partly-cloudy-day,0,
2019-01-06 11:36:06,0.74,6.31,44.57,0.81,partly-cloudy-day,0,
2019-01-06 11:39:06,0.74,6.28,44.54,0.81,partly-cloudy-day,0,
2019-01-06 11:42:06,0.74,6.25,44.51,0.81,partly-cloudy-day,0,
2019-01-06 11:45:06,0.74,6.23,44.48,0.81,partly-cloudy-day,0,
2019-01-06 11:48:07,0.72,6.74,46.76,0.76,partly-cloudy-day,0,
2019-01-06 11:51:06,0.72,6.73,46.8,0.76,partly-cloudy-day,0,
2019-01-06 11:54:06,0.72,6.72,46.85,0.76,partly-cloudy-day,0,
2019-01-06 11:57:07,0.81,6.81,46.14,0.78,partly-cloudy-day,0,
2019-01-06 12:00:06,0.81,6.8,46.14,0.78,partly-cloudy-day,0,
2019-01-06 12:03:07,0.81,6.78,46.08,0.79,partly-cloudy-day,0,
2019-01-06 12:06:07,0.82,6.75,45.99,0.79,partly-cloudy-day,0,
2019-01-06 12:09:06,0.82,6.72,45.93,0.79,partly-cloudy-day,0,
2019-01-06 12:12:06,0.82,6.7,45.87,0.79,partly-cloudy-day,0,
2019-01-06 12:15:06,0.83,6.67,45.81,0.8,partly-cloudy-day,0,
2019-01-06 12:18:06,0.83,6.65,45.75,0.8,partly-cloudy-day,0,
2019-01-06 12:21:06,0.83,6.62,45.69,0.8,partly-cloudy-day,0,
2019-01-06 12:24:06,0.84,6.59,45.63,0.8,partly-cloudy-day,0,
2019-01-06 12:27:06,0.84,6.57,45.57,0.8,partly-cloudy-day,0,
2019-01-06 12:30:07,0.85,6.54,45.51,0.8,partly-cloudy-day,0,
2019-01-06 12:33:06,0.85,6.51,45.45,0.81,partly-cloudy-day,0,
2019-01-06 12:36:06,0.85,6.49,45.39,0.81,partly-cloudy-day,0,
2019-01-06 12:39:07,0.86,6.46,45.32,0.81,partly-cloudy-day,0,
2019-01-06 12:42:07,0.86,6.44,45.26,0.81,partly-cloudy-day,0,
2019-01-06 12:45:06,0.86,6.41,45.2,0.81,partly-cloudy-day,0,
2019-01-06 12:48:06,0.86,6.71,47.93,0.76,partly-cloudy-day,0,
2019-01-06 12:51:07,0.86,6.7,47.93,0.76,partly-cloudy-day,0,
2019-01-06 12:54:06,0.86,6.68,47.94,0.76,partly-cloudy-day,0,
2019-01-06 12:57:07,0.86,6.66,47.94,0.76,partly-cloudy-day,0,
2019-01-06 13:00:06,0.86,6.64,47.94,0.76,partly-cloudy-day,0,
2019-01-06 13:03:07,0.87,6.61,47.87,0.76,partly-cloudy-day,0,
2019-01-06 13:06:07,0.87,6.58,47.8,0.76,partly-cloudy-day,0,
2019-01-06 13:09:06,0.87,6.55,47.74,0.76,partly-cloudy-day,0,
2019-01-06 13:12:08,0.87,6.52,47.67,0.77,partly-cloudy-day,0,
2019-01-06 13:15:07,0.88,6.49,47.6,0.77,partly-cloudy-day,0,
2019-01-06 13:18:07,0.88,6.46,47.53,0.77,partly-cloudy-day,0,
2019-01-06 13:21:07,0.88,6.43,47.47,0.77,partly-cloudy-day,0,
2019-01-06 13:24:07,0.88,6.4,47.4,0.77,partly-cloudy-day,0,
2019-01-06 13:27:07,0.89,6.37,47.33,0.77,partly-cloudy-day,0,
2019-01-06 13:30:07,0.89,6.34,47.26,0.77,partly-cloudy-day,0,
2019-01-06 13:33:06,0.89,6.31,47.2,0.78,partly-cloudy-day,0,
2019-01-06 13:36:06,0.89,6.28,47.13,0.78,partly-cloudy-day,0,
2019-01-06 13:39:06,0.89,6.25,47.06,0.78,partly-cloudy-day,0,
2019-01-06 13:42:06,0.9,7.09,48.35,0.76,partly-cloudy-day,0,
2019-01-06 13:45:07,0.9,7.06,48.37,0.76,partly-cloudy-day,0,
2019-01-06 13:48:06,0.9,7.04,48.38,0.76,partly-cloudy-day,0,
2019-01-06 13:51:07,0.9,7.02,48.4,0.76,partly-cloudy-day,0,
2019-01-06 13:54:07,0.9,6.99,48.42,0.76,partly-cloudy-day,0,
2019-01-06 13:57:06,0.9,6.97,48.43,0.75,partly-cloudy-day,0,
2019-01-06 14:00:07,0.9,6.95,48.45,0.75,partly-cloudy-day,0,
2019-01-06 14:03:08,0.9,6.91,48.38,0.76,partly-cloudy-day,0,
2019-01-06 14:06:07,0.9,6.88,48.32,0.76,partly-cloudy-day,0,
2019-01-06 14:09:06,0.91,6.84,48.26,0.76,partly-cloudy-day,0,
2019-01-06 14:12:06,0.91,6.81,48.2,0.76,partly-cloudy-day,0,
2019-01-06 14:15:06,0.91,6.77,48.13,0.76,partly-cloudy-day,0,
2019-01-06 14:18:06,0.91,6.74,48.07,0.76,partly-cloudy-day,0,
2019-01-06 14:21:06,0.91,6.7,48.01,0.76,partly-cloudy-day,0,
2019-01-06 14:24:07,0.91,6.67,47.95,0.76,partly-cloudy-day,0,
2019-01-06 14:27:06,0.91,6.63,47.89,0.76,partly-cloudy-day,0,
2019-01-06 14:30:07,0.92,6.6,47.82,0.76,partly-cloudy-day,0,
2019-01-06 14:33:07,0.92,6.56,47.76,0.77,partly-cloudy-day,0,
2019-01-06 14:36:06,0.92,6.53,47.7,0.77,partly-cloudy-day,0,
2019-01-06 14:39:07,0.92,6.49,47.64,0.77,partly-cloudy-day,0,
2019-01-06 14:42:06,0.89,5.87,49.14,0.73,partly-cloudy-day,0,
2019-01-06 14:45:07,0.89,5.86,49.14,0.73,partly-cloudy-day,0,
2019-01-06 14:48:07,0.89,5.85,49.15,0.73,partly-cloudy-day,0,
2019-01-06 14:51:07,0.89,5.83,49.15,0.73,partly-cloudy-day,0,
2019-01-06 14:54:07,0.89,5.82,49.16,0.73,partly-cloudy-day,0,
2019-01-06 14:57:06,0.89,5.81,49.17,0.73,partly-cloudy-day,0,
2019-01-06 15:00:07,0.89,5.8,49.17,0.73,partly-cloudy-day,0,
2019-01-06 15:03:06,0.89,5.8,49.04,0.73,partly-cloudy-day,0,
2019-01-06 15:06:06,0.89,5.8,48.9,0.73,partly-cloudy-day,0,
2019-01-06 15:09:07,0.9,5.8,48.77,0.74,partly-cloudy-day,0,
2019-01-06 15:12:07,0.9,5.8,48.64,0.74,partly-cloudy-day,0,
2019-01-06 15:15:06,0.9,5.79,48.51,0.74,partly-cloudy-day,0,
2019-01-06 15:18:07,0.9,5.79,48.37,0.75,partly-cloudy-day,0,
2019-01-06 15:21:06,0.9,5.79,48.24,0.75,partly-cloudy-day,0,
2019-01-06 15:24:06,0.9,5.79,48.11,0.75,partly-cloudy-day,0,
2019-01-06 15:27:07,0.91,5.78,47.98,0.75,partly-cloudy-day,0,
2019-01-06 15:30:07,0.91,5.78,47.85,0.76,partly-cloudy-day,0,
2019-01-06 15:33:07,0.91,5.78,47.71,0.76,partly-cloudy-day,0,
2019-01-06 15:36:06,0.91,5.78,47.58,0.76,partly-cloudy-day,0,
2019-01-06 15:39:06,0.91,5.78,47.45,0.76,partly-cloudy-day,0,
2019-01-06 15:42:07,0.97,6.48,48.16,0.78,cloudy,0,
2019-01-06 15:45:06,0.97,6.48,48.1,0.78,cloudy,0,
2019-01-06 15:48:07,0.97,6.47,48.04,0.78,cloudy,0,
2019-01-06 15:51:07,0.97,6.47,47.97,0.78,cloudy,0,
2019-01-06 15:54:06,0.97,6.47,47.91,0.79,cloudy,0,
2019-01-06 15:57:07,0.97,6.46,47.85,0.79,cloudy,0,
2019-01-06 16:00:07,0.97,6.46,47.78,0.79,cloudy,0,
2019-01-06 16:03:07,0.97,6.45,47.63,0.79,cloudy,0,
2019-01-06 16:06:07,0.97,6.44,47.47,0.79,cloudy,0,
2019-01-06 16:09:06,0.97,6.44,47.32,0.79,cloudy,0,
2019-01-06 16:12:07,0.97,6.43,47.17,0.8,cloudy,0,
2019-01-06 16:15:06,0.97,6.42,47.01,0.8,cloudy,0,
2019-01-06 16:18:07,0.97,6.41,46.86,0.8,cloudy,0,
2019-01-06 16:21:06,0.97,6.41,46.71,0.8,cloudy,0,
2019-01-06 16:24:07,0.97,6.4,46.55,0.81,cloudy,0,
2019-01-06 16:27:06,0.98,6.39,46.4,0.81,cloudy,0,
2019-01-06 16:30:06,0.98,6.39,46.24,0.81,cloudy,0,
2019-01-06 16:33:08,0.98,6.38,46.09,0.81,cloudy,0,
2019-01-06 16:36:06,0.98,6.37,45.94,0.81,cloudy,0,
2019-01-06 16:39:06,0.98,6.36,45.78,0.82,cloudy,0,
2019-01-06 16:42:07,0.98,6.36,45.63,0.82,cloudy,0,
2019-01-06 16:45:06,0.98,6.35,45.46,0.82,cloudy,0,
2019-01-06 16:48:06,0.89,5.91,47.41,0.79,partly-cloudy-night,0,
2019-01-06 16:51:06,0.89,5.92,47.31,0.79,partly-cloudy-night,0,
2019-01-06 16:54:07,0.89,5.93,47.2,0.79,partly-cloudy-night,0,
2019-01-06 16:57:06,0.89,5.94,47.1,0.79,partly-cloudy-night,0,
2019-01-06 17:00:08,0.89,5.95,47,0.79,partly-cloudy-night,0,
2019-01-06 17:03:07,0.9,5.94,46.83,0.8,partly-cloudy-night,0,
2019-01-06 17:06:15,0.9,5.94,46.65,0.8,partly-cloudy-night,0,
2019-01-06 17:09:10,0.9,5.93,46.48,0.8,partly-cloudy-night,0,
2019-01-06 17:12:23,0.9,5.93,46.29,0.8,partly-cloudy-night,0,
2019-01-06 17:15:29,0.9,5.83,45.14,0.82,partly-cloudy-night,0,
2019-01-06 17:18:15,0.91,5.98,45.23,0.83,partly-cloudy-night,0,
2019-01-06 17:21:19,0.91,5.98,45.05,0.83,partly-cloudy-night,0,
2019-01-06 17:24:26,0.91,5.98,44.87,0.83,partly-cloudy-night,0,
2019-01-06 17:27:11,0.91,5.99,44.71,0.83,partly-cloudy-night,0,
2019-01-06 17:30:21,0.91,5.99,44.52,0.84,partly-cloudy-night,0,
2019-01-06 17:33:19,0.92,5.99,44.35,0.84,partly-cloudy-night,0,
2019-01-06 17:36:12,0.92,5.99,44.18,0.84,partly-cloudy-night,0,
2019-01-06 17:39:09,0.92,5.99,44.01,0.84,partly-cloudy-night,0,
2019-01-06 17:42:15,0.92,6,43.82,0.85,partly-cloudy-night,0,
2019-01-06 17:45:07,0.7,5.99,46.62,0.81,partly-cloudy-night,0,
2019-01-06 17:48:08,0.69,5.99,46.48,0.82,partly-cloudy-night,0,
2019-01-06 17:51:08,0.68,6,46.33,0.82,partly-cloudy-night,0,
2019-01-06 17:54:07,0.67,6,46.19,0.82,partly-cloudy-night,0,
2019-01-06 17:57:07,0.65,6,46.04,0.82,partly-cloudy-night,0,
2019-01-06 18:00:07,0.64,6,45.89,0.82,partly-cloudy-night,0,
2019-01-06 18:03:09,0.66,5.98,45.68,0.82,partly-cloudy-night,0,
2019-01-06 18:06:07,0.82,5.94,45.47,0.82,partly-cloudy-night,0,
2019-01-06 18:09:09,0.81,5.92,45.24,0.83,partly-cloudy-night,0,
2019-01-06 18:12:13,0.8,5.9,45.02,0.83,partly-cloudy-night,0,
2019-01-06 18:15:08,0.79,5.88,44.81,0.83,partly-cloudy-night,0,
2019-01-06 18:18:08,0.79,5.86,44.59,0.83,partly-cloudy-night,0,
2019-01-06 18:21:08,0.78,5.84,44.37,0.84,partly-cloudy-night,0,
2019-01-06 18:24:08,0.77,5.82,44.15,0.84,partly-cloudy-night,0,
2019-01-06 18:27:08,0.76,5.81,43.94,0.84,partly-cloudy-night,0,
2019-01-06 18:30:06,0.76,5.79,43.72,0.84,partly-cloudy-night,0,
2019-01-06 18:33:07,0.75,5.77,43.5,0.85,partly-cloudy-night,0,
2019-01-06 18:36:06,0.74,5.75,43.28,0.85,partly-cloudy-night,0,
2019-01-06 18:39:07,0.73,5.73,43.06,0.85,partly-cloudy-night,0,
2019-01-06 18:42:06,0.72,5.71,42.85,0.85,partly-cloudy-night,0,
2019-01-06 18:45:07,0.73,6.89,46.27,0.79,partly-cloudy-night,0,
2019-01-06 18:48:06,0.72,6.86,46.1,0.8,partly-cloudy-night,0,
2019-01-06 18:51:07,0.71,6.83,45.93,0.8,partly-cloudy-night,0,
2019-01-06 18:54:08,0.71,6.8,45.76,0.8,partly-cloudy-night,0,
2019-01-06 18:57:06,0.7,6.78,45.6,0.8,partly-cloudy-night,0,
2019-01-06 19:00:14,0.69,6.75,45.41,0.8,partly-cloudy-night,0,
2019-01-06 19:03:11,0.68,6.69,45.17,0.8,partly-cloudy-night,0,
2019-01-06 19:06:26,0.67,6.64,44.89,0.81,partly-cloudy-night,0,
2019-01-06 19:09:25,0.66,6.59,44.64,0.81,partly-cloudy-night,0,
2019-01-06 19:12:16,0.66,6.54,44.4,0.81,partly-cloudy-night,0,
2019-01-06 19:15:10,0.65,6.49,44.16,0.82,partly-cloudy-night,0,
2019-01-06 19:18:10,0.64,6.44,43.91,0.82,partly-cloudy-night,0,
2019-01-06 19:21:13,0.63,6.38,43.65,0.82,partly-cloudy-night,0,
2019-01-06 19:24:13,0.62,6.33,43.4,0.82,partly-cloudy-night,0,
2019-01-06 19:27:20,0.61,6.28,43.13,0.83,partly-cloudy-night,0,
2019-01-06 19:30:14,0.6,6.23,42.89,0.83,partly-cloudy-night,0,
2019-01-06 19:33:22,0.59,6.17,42.63,0.83,partly-cloudy-night,0,
2019-01-06 19:36:17,0.58,6.12,42.38,0.84,partly-cloudy-night,0,
2019-01-06 19:39:16,0.57,6.07,42.13,0.84,partly-cloudy-night,0,
2019-01-06 19:42:11,0.79,6.09,46.13,0.81,partly-cloudy-night,0,
2019-01-06 19:45:14,0.78,6.05,45.94,0.81,partly-cloudy-night,0,
2019-01-06 19:48:15,0.77,6.02,45.75,0.82,partly-cloudy-night,0,
2019-01-06 19:51:08,0.76,5.99,45.57,0.82,partly-cloudy-night,0,
2019-01-06 19:54:15,0.75,5.95,45.37,0.82,partly-cloudy-night,0,
2019-01-06 19:57:11,0.74,5.92,45.18,0.82,partly-cloudy-night,0,
2019-01-06 20:00:11,0.73,5.89,44.99,0.82,partly-cloudy-night,0,
2019-01-06 20:03:08,0.72,5.85,44.73,0.82,partly-cloudy-night,0,
2019-01-06 20:06:15,0.71,5.81,44.46,0.83,partly-cloudy-night,0,
2019-01-06 20:09:07,0.7,5.78,44.21,0.83,partly-cloudy-night,0,
2019-01-06 20:12:08,0.68,5.74,43.95,0.83,partly-cloudy-night,0,
2019-01-06 20:15:07,0.67,5.7,43.68,0.83,partly-cloudy-night,0,
2019-01-06 20:18:07,0.66,5.67,43.42,0.84,partly-cloudy-night,0,
2019-01-06 20:21:10,0.65,5.63,43.16,0.84,partly-cloudy-night,0,
2019-01-06 20:24:07,0.64,5.59,42.9,0.84,partly-cloudy-night,0,
2019-01-06 20:27:07,0.63,5.56,42.64,0.84,partly-cloudy-night,0,
2019-01-06 20:30:07,0.61,5.52,42.37,0.85,partly-cloudy-night,0,
2019-01-06 20:33:08,0.6,5.48,42.11,0.85,partly-cloudy-night,0,
2019-01-06 20:36:07,0.59,5.44,41.85,0.85,partly-cloudy-night,0,
2019-01-06 20:39:07,0.58,5.41,41.59,0.85,partly-cloudy-night,0,
2019-01-06 20:42:07,0.57,5.37,41.33,0.86,partly-cloudy-night,0,
2019-01-06 20:45:08,0.56,5.33,41.06,0.86,partly-cloudy-night,0,
2019-01-06 20:48:07,0.75,5.83,45.34,0.83,partly-cloudy-night,0,
2019-01-06 20:51:07,0.74,5.8,45.17,0.83,partly-cloudy-night,0,
2019-01-06 20:54:07,0.73,5.77,44.99,0.84,partly-cloudy-night,0,
2019-01-06 20:57:07,0.72,5.75,44.81,0.84,partly-cloudy-night,0,
2019-01-06 21:00:07,0.71,5.72,44.63,0.84,partly-cloudy-night,0,
2019-01-06 21:03:06,0.7,5.7,44.38,0.84,partly-cloudy-night,0,
2019-01-06 21:06:07,0.69,5.67,44.13,0.84,partly-cloudy-night,0,
2019-01-06 21:09:07,0.68,5.65,43.88,0.85,partly-cloudy-night,0,
2019-01-06 21:12:13,0.67,5.62,43.62,0.85,partly-cloudy-night,0,
2019-01-06 21:15:16,0.66,5.6,43.36,0.85,partly-cloudy-night,0,
2019-01-06 21:18:12,0.64,5.58,43.12,0.85,partly-cloudy-night,0,
2019-01-06 21:21:13,0.63,5.55,42.86,0.86,partly-cloudy-night,0,
2019-01-06 21:24:14,0.62,5.53,42.61,0.86,partly-cloudy-night,0,
2019-01-06 21:27:13,0.61,5.51,42.36,0.86,partly-cloudy-night,0,
2019-01-06 21:30:15,0.6,5.49,42.11,0.87,partly-cloudy-night,0,
2019-01-06 21:33:24,0.59,5.47,41.84,0.87,partly-cloudy-night,0,
2019-01-06 21:36:11,0.58,5.45,41.61,0.87,partly-cloudy-night,0,
2019-01-06 21:39:15,0.57,5.43,41.35,0.87,partly-cloudy-night,0,
2019-01-06 21:42:17,0.56,5.41,41.1,0.88,partly-cloudy-night,0,
2019-01-06 21:45:10,0.8,6.07,45.31,0.86,partly-cloudy-night,0,
2019-01-06 21:48:13,0.79,6.06,45.16,0.86,partly-cloudy-night,0,
2019-01-06 21:51:13,0.78,6.06,45.01,0.86,partly-cloudy-night,0,
2019-01-06 21:54:13,0.77,6.06,44.86,0.86,partly-cloudy-night,0,
2019-01-06 21:57:10,0.76,6.05,44.72,0.86,partly-cloudy-night,0,
2019-01-06 22:00:13,0.76,6.05,44.56,0.86,partly-cloudy-night,0,
